id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,hashtags,user_mentions,place,place_coord_boundaries
1.16E+18,Sat Aug 10 20:41:28 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,JeffreyAWillia4,,JeroenBartelse,Gunter Texas,
1.16E+18,Sat Aug 10 20:40:45 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,Amandee37160162,,JeroenBartelse,India,
1.16E+18,Sat Aug 10 20:38:47 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,PFLab,,JeroenBartelse,,
1.16E+18,Sat Aug 10 20:38:43 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,IAS_2014,,JeroenBartelse,US,
1.16E+18,Sat Aug 10 20:36:49 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,joelsientche,,JeroenBartelse,las colinas ,
1.16E+18,Sat Aug 10 20:36:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,CAescorcio,,JeroenBartelse,"Sergipe, Brasil",
1.16E+18,Sat Aug 10 20:30:02 +0000 2019,"<a href=""https://wynandbooysen.com"" rel=""nofollow"">Wynand 2.0</a>","RT @_SmartMobility: Hacking Cars to Trigger Gridlock

“What if many cars across the city within a very short amount of time suddenly stoppe…",en,0,7,wynandbooysen,,_SmartMobility,South Africa,
1.16E+18,Sat Aug 10 20:29:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mvollmer1: Testing #ArtificialIntelligence of #autonomousvehicles in artificial environment. Via @seeker #AI #IoT 
@pascal_bornet @Hein…",en,0,57,CAescorcio,"ArtificialIntelligence, autonomousvehicles, AI, IoT","mvollmer1, Seeker, pascal_bornet","Sergipe, Brasil",
1.16E+18,Sat Aug 10 20:29:21 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @_SmartMobility: Hacking Cars to Trigger Gridlock

“What if many cars across the city within a very short amount of time suddenly stoppe…",en,0,7,Manuel_Ortizpr,,_SmartMobility,Puerto Rico,
1.16E+18,Sat Aug 10 20:29:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ITSPmagazine: Bringing smiles to everyone that visits the @CarHackVillage @defcon -- Always great to see our good friend @Krenner!

@Ma…",en,0,4,sean_martin,,"ITSPmagazine, CarHackVillage, defcon, Krenner","Malibu, CA / Dublin, IRL",
1.16E+18,Sat Aug 10 20:29:01 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,mvollmer1,,JeroenBartelse,"Munich, Bavaria",
1.16E+18,Sat Aug 10 20:28:33 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Can #AI &amp; #SmartTech prevent #motorcycle accidents &amp; deaths? Via @Seeker 

#ArtificialIntelligence #transportation #ML #AutonomousVehicles
 
@Paula_Piccard @HaroldSinnott @MHiesboeck @alvinfoo  @kashthefuturist @antgrasso @andi_staub @c4trends @TopCyberNews @TamaraMcCleary https://t.co/Ttuh69oDDW",en,1,0,c4trends,"AI, SmartTech, motorcycle, ArtificialIntelligence, transportation, ML, AutonomousVehicles","Seeker, Paula_Piccard, HaroldSinnott, MHiesboeck, alvinfoo, kashthefuturist, antgrasso, andi_staub, c4trends, TopCyberNews, TamaraMcCleary","Boston, MA",
1.16E+18,Sat Aug 10 20:28:32 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @mvollmer1: Testing #ArtificialIntelligence of #autonomousvehicles in artificial environment. Via @seeker #AI #IoT 
@pascal_bornet @Hein…",en,0,57,mvollmer1,"ArtificialIntelligence, autonomousvehicles, AI, IoT","mvollmer1, Seeker, pascal_bornet","Munich, Bavaria",
1.16E+18,Sat Aug 10 20:28:10 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@MariHeiser @swissbusiness @Seeker @Paula_Piccard @HaroldSinnott @MHiesboeck @alvinfoo @kashthefuturist @antgrasso @andi_staub @TopCyberNews @TamaraMcCleary Great question: I see it as #innovation on what’s possible and can improve #robots and #SelfDrivingCars in the future. It wouldn’t make much sense as alternative to drive a motorbike 😃,en,2,0,mvollmer1,"innovation, robots, SelfDrivingCars","MariHeiser, swissbusiness, Seeker, Paula_Piccard, HaroldSinnott, MHiesboeck, alvinfoo, kashthefuturist, antgrasso, andi_staub, TopCyberNews, TamaraMcCleary","Munich, Bavaria","[[8.7187841, 50.046986], [8.842991, 50.046986], [8.842991, 50.137406], [8.7187841, 50.137406]]"
1.16E+18,Sat Aug 10 20:25:36 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @marcusborba: Ford acquires #mobile #robotics company Quantum Signal to help with self-driving

https://t.co/CtGjOjKSZc @etherington @Te…",en,0,3,marcusfborba,"mobile, robotics","marcusborba, etherington",,
1.16E+18,Sat Aug 10 20:20:59 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Elon Musk’s new ‘robo-taxi’ plan for #Tesla self-driving cars is game-changing - Is it?

#SelfDriving #Driverless #AutonomousVehicles #SelfDrivingCars #electriccars #ElectricVehicles #autonomousdriving #Automotive #selfDrivingCar #ridehailing #Uber #Lyft

https://t.co/ZXdJAHoIYt",en,16,11,mvollmer1,"Tesla, SelfDriving, Driverless, AutonomousVehicles, SelfDrivingCars, electriccars, ElectricVehicles, autonomousdriving, Automotive, selfDrivingCar, ridehailing, Uber, Lyft",,"Munich, Bavaria","[[8.7187841, 50.046986], [8.842991, 50.046986], [8.842991, 50.137406], [8.7187841, 50.137406]]"
1.16E+18,Sat Aug 10 20:17:46 +0000 2019,"<a href=""https://www.linkedin.com"" rel=""nofollow"">MavenBot</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,TrackBots,,JeroenBartelse,United States,
1.16E+18,Sat Aug 10 20:13:58 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @evankirstel: 🚜 Not your grandfather’s tractor #ai #AutonomousVehicles #AgTech #farming #agriculture   https://t.co/Sd7Hz4j2um,en,0,76,rspcbassembly,"ai, AutonomousVehicles, AgTech, farming, agriculture",evankirstel,"Montréal, Québec",
1.16E+18,Sat Aug 10 20:10:13 +0000 2019,"<a href=""http://www.pivotcloudsolutions.com"" rel=""nofollow"">PCStwitterApp</a>","RT @Ronald_vanLoon: Security #robots are coming to a parking lot near you
by @futurism |

#AutonomousVehicles #Driverless #Automation #Robo…",en,0,100,pivotcloud,"robots, AutonomousVehicles, Driverless, Automation","Ronald_vanLoon, futurism",Ireland,
1.16E+18,Sat Aug 10 20:02:06 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,erikvanderzee,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker","iPhone: 52.076725,4.312931",
1.16E+18,Sat Aug 10 20:02:05 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,bdoor_kutbi,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker","Jeddah, Kingdom of Saudi Arabia",
1.16E+18,Sat Aug 10 19:56:04 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,HenriksenT,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker","Sønderborg, Danmark",
1.16E+18,Sat Aug 10 19:54:25 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,BahSerign,,JeroenBartelse,"Bakoteh, The Gambia",
1.16E+18,Sat Aug 10 19:48:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,swissbusiness,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker",Zurich,
1.16E+18,Sat Aug 10 19:48:12 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely new way of life 
https://t.co/obpCsopkBi
via @CNN 
#SelfDrivingCars #DriverlessCars #driverless #selfdriving #5G #AI
@SpirosMargaris
@mvollmer1 @Paula_Piccard",en,43,42,JeroenBartelse,"SelfDrivingCars, DriverlessCars, driverless, selfdriving, 5G, AI","CNN, SpirosMargaris, mvollmer1, Paula_Piccard","Utrecht, Netherlands",
1.16E+18,Sat Aug 10 19:48:08 +0000 2019,"<a href=""https://cricknation.com/search/search.php"" rel=""nofollow"">integration with twitter25</a>",RT @DriverlessNow: Middle School Kids Program Mini Self-Driving Cars at Coding Camp https://t.co/V7GOM0hQMX. Via https://t.co/HKWwPxpA2W #S…,en,0,1,Pardoe_AI,,DriverlessNow,Global,
1.16E+18,Sat Aug 10 19:44:52 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,roboton_io,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker",,
1.16E+18,Sat Aug 10 19:24:31 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,shivgrewal09,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker",India,
1.16E+18,Sat Aug 10 19:23:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Fabriziobustama: #ArtificialIntelligence and driverless cars: Does it lead to an ethical trade-off? 

By @IoTTechNews
https://t.co/fn4p…",en,0,9,shivgrewal09,ArtificialIntelligence,"Fabriziobustama, IoTTechNews",India,
1.16E+18,Sat Aug 10 19:22:59 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Fabriziobustama: Top 5 Problems #ArtificialIntelligence Can Solve in Logistics

By @Irish_TechNews
https://t.co/b3XtkoiYvz

#Autonomous…",en,0,11,shivgrewal09,ArtificialIntelligence,"Fabriziobustama, Irish_TechNews",India,
1.16E+18,Sat Aug 10 19:21:40 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Middle School Kids Program Mini Self-Driving Cars at Coding Camp https://t.co/V7GOM0hQMX. Via https://t.co/HKWwPxpA2W #SelfDrivingCars #AutonomousVehicles #AI #STEM #Coding,en,1,1,DriverlessNow,"SelfDrivingCars, AutonomousVehicles, AI, STEM, Coding",,"San Francisco, CA",
1.16E+18,Sat Aug 10 19:09:14 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,JeffreyAWillia4,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker",Gunter Texas,
1.16E+18,Sat Aug 10 19:05:56 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Paula_Piccard: This #robot can park your car at the airport  @CNNBusiness 
#ArtificialIntelligence #AI #AutonomousVehicles #ML #Robotic…",en,0,110,Juan77194583,"robot, ArtificialIntelligence, AI, AutonomousVehicles, ML","Paula_Piccard, CNNBusiness",Argentina,
1.16E+18,Sat Aug 10 19:03:18 +0000 2019,"<a href=""http://www.saxnsurf.co.uk"" rel=""nofollow"">saxnsurf</a>",RT @FGraillot: Here are details on how Waymo is refining its #AI algorithms to make its #AutonomousCars more effective. #InsurTech #FinTech…,en,0,6,elias_me_em,"AI, AutonomousCars, InsurTech, FinTech",FGraillot,UK,
1.16E+18,Sat Aug 10 19:03:00 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @FGraillot: Here are details on how Waymo is refining its #AI algorithms to make its #AutonomousCars more effective. #InsurTech #FinTech…,en,0,6,viviane41861305,"AI, AutonomousCars, InsurTech, FinTech",FGraillot,SÃO PAULO,
1.16E+18,Sat Aug 10 19:01:31 +0000 2019,"<a href=""https://www.socialreport.com"" rel=""nofollow"">SocialReport.com</a>","Why Autonomous Cars Will Succeed, but Cost Us Big - @alegs_chow #AI #ArtificialIntelligence #AutonomousVehicles #SelfDriving #SelfDrivingCars #autonomous #MachineLearning #Robotics
https://t.co/BPMU3KKA7T",en,0,0,SingleMind,"AI, ArtificialIntelligence, AutonomousVehicles, SelfDriving, SelfDrivingCars, autonomous, MachineLearning, Robotics",alegs_chow,"Portland, OR",
1.16E+18,Sat Aug 10 19:01:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ronald_vanLoon: Security #robots are coming to a parking lot near you
by @futurism |

#AutonomousVehicles #Driverless #Automation #Robo…",en,0,100,d_IoT_d,"robots, AutonomousVehicles, Driverless, Automation","Ronald_vanLoon, futurism",,
1.16E+18,Sat Aug 10 19:01:12 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ITSPmagazine: Bringing smiles to everyone that visits the @CarHackVillage @defcon -- Always great to see our good friend @Krenner!

@Ma…",en,0,4,MarcoCiappelli,,"ITSPmagazine, CarHackVillage, defcon, Krenner",Los Angeles,
1.16E+18,Sat Aug 10 18:58:00 +0000 2019,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#SafetySaturday: Could @congressdotgov be close to working out legislation to safely regulate the #AV industry? @verge investigates: https://t.co/x6YVe25vWF #selfdrivingcars #carsafety,en,0,0,StopTech,"SafetySaturday, AV, selfdrivingcars, carsafety","congressdotgov, verge","Los Angeles, CA",
1.16E+18,Sat Aug 10 18:55:45 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BMW’s Autonomous “Extended Traffic Jam Assistant” Needs Supervision. A test drive in New York City traffic proves that humans still need to be in the loop
https://t.co/q33wOByYtU
#AutonomousVehicles #NewYorkCity #Traffic #level3 #sensors #SelfDrivingCars #Volvo #Audi #Cadillac https://t.co/tIxpxHyaVa",en,0,0,desmondyuen1,"AutonomousVehicles, NewYorkCity, Traffic, level3, sensors, SelfDrivingCars, Volvo, Audi, Cadillac",,"San Francisco, CA",
